SampleStamps_samples,Type,Param,StimLength_ms
1706981.838471,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":40,""duration"":100,""next"":1000}]",100
1745202.80025,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":40,""duration"":100,""next"":1000}]",100
1783294.762158,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
1821572.72388,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
1859840.685612,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":60,""duration"":100,""next"":1000}]",100
1898392.64706,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":60,""duration"":100,""next"":1000}]",100
1936420.609032,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
1974974.570478,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":60,""duration"":100,""next"":1000}]",100
2013217.532235,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
2051458.493994,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
2089611.455841,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
2128008.417444,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":40,""duration"":100,""next"":1000}]",100
2166312.37914,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":20,""duration"":100,""next"":1000}]",100
2204586.340866,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":20,""duration"":100,""next"":1000}]",100
2242775.302677,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":20,""duration"":100,""next"":1000}]",100
2281047.264405,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":40,""duration"":100,""next"":1000}]",100
2319632.22582,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
2357898.187554,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":60,""duration"":100,""next"":1000}]",100
2395931.149521,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
2434145.111307,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
2472699.072753,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
2510787.034665,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":60,""duration"":100,""next"":1000}]",100
2549037.996414,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":60,""duration"":100,""next"":1000}]",100
2587578.957873,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":20,""duration"":100,""next"":1000}]",100
2625886.919565,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":40,""duration"":100,""next"":1000}]",100
2663892.881559,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":60,""duration"":100,""next"":1000}]",100
2702313.843138,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
2740592.804859,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
2778869.766582,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":40,""duration"":100,""next"":1000}]",100
2817111.72834,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
2855415.690036,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
2893961.65149,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
2932236.613215,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":40,""duration"":100,""next"":1000}]",100
2970513.574938,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
3008638.536813,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
3046851.4986,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
3085428.460023,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
3123701.42175,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":20,""duration"":100,""next"":1000}]",100
3161765.383686,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":20,""duration"":100,""next"":1000}]",100
3200012.345439,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":20,""duration"":100,""next"":1000}]",100
3238557.306894,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":60,""duration"":100,""next"":1000}]",100
3276806.268645,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":40,""duration"":100,""next"":1000}]",100
3314895.230556,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":20,""duration"":100,""next"":1000}]",100
3353446.192005,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
3391722.153729,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":40,""duration"":100,""next"":1000}]",100
3429998.115453,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
3468147.077304,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":20,""duration"":100,""next"":1000}]",100
3506423.039028,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":60,""duration"":100,""next"":1000}]",100
3544698.000753,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":40,""duration"":100,""next"":1000}]",100
3583089.962361,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":40,""duration"":100,""next"":1000}]",100
3621310.92414,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
3659551.885899,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
3697794.847656,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":60,""duration"":100,""next"":1000}]",100
3736347.809103,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":60,""duration"":100,""next"":1000}]",100
3774466.770984,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
3812743.732707,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":60,""duration"":100,""next"":1000}]",100
3850991.694459,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
3889262.656188,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
3927629.617821,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
3965963.579487,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":40,""duration"":100,""next"":1000}]",100
4004237.541213,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":20,""duration"":100,""next"":1000}]",100
4042482.502968,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":20,""duration"":100,""next"":1000}]",100
4080762.464688,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":20,""duration"":100,""next"":1000}]",100
4118972.426478,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":40,""duration"":100,""next"":1000}]",100
4157521.387929,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
4195799.349651,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":60,""duration"":100,""next"":1000}]",100
4233916.311534,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
4272197.273253,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
4310469.234981,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
4349012.196438,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":60,""duration"":100,""next"":1000}]",100
4387081.158369,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":60,""duration"":100,""next"":1000}]",100
4425356.120094,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":20,""duration"":100,""next"":1000}]",100
4463901.081549,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":40,""duration"":100,""next"":1000}]",100
4502085.043365,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":60,""duration"":100,""next"":1000}]",100
4540211.005239,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
4578758.966691,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
4617030.928419,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":40,""duration"":100,""next"":1000}]",100
4655304.890145,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
4693398.852051,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
4731677.813772,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
4770255.775194,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":40,""duration"":100,""next"":1000}]",100
4808524.736925,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
4846526.698923,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
4885018.660431,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
4923265.622184,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
4961505.583944,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":20,""duration"":100,""next"":1000}]",100
4999749.5457,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":20,""duration"":100,""next"":1000}]",100
5038052.507397,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":20,""duration"":100,""next"":1000}]",100
5076333.469116,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":60,""duration"":100,""next"":1000}]",100
5114573.430876,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":40,""duration"":100,""next"":1000}]",100
5152912.392537,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":20,""duration"":100,""next"":1000}]",100
5191183.354266,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
5229427.316022,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":40,""duration"":100,""next"":1000}]",100
5267979.27747,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
5306047.239402,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":20,""duration"":100,""next"":1000}]",100
5344592.200857,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":60,""duration"":100,""next"":1000}]",100
5382831.162618,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":40,""duration"":100,""next"":1000}]",100
5421074.124375,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":40,""duration"":100,""next"":1000}]",100
5459203.086246,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
5497784.047665,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
5536052.009397,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":60,""duration"":100,""next"":1000}]",100
5574388.97106,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":60,""duration"":100,""next"":1000}]",100
5612456.932992,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
5650728.89472,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":60,""duration"":100,""next"":1000}]",100
5689027.856421,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
5727250.818198,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
5765609.779839,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
5803918.74153,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":40,""duration"":100,""next"":1000}]",100
5842165.703283,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":20,""duration"":100,""next"":1000}]",100
5880441.665007,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":20,""duration"":100,""next"":1000}]",100
5918713.626735,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":20,""duration"":100,""next"":1000}]",100
5956990.588458,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":40,""duration"":100,""next"":1000}]",100
5995534.549914,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
6033809.511639,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":60,""duration"":100,""next"":1000}]",100
6071899.473549,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
6110178.43527,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
6148420.397028,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
6186971.358477,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":60,""duration"":100,""next"":1000}]",100
6225001.320447,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":60,""duration"":100,""next"":1000}]",100
6263548.2819,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":20,""duration"":100,""next"":1000}]",100
6301826.243622,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":40,""duration"":100,""next"":1000}]",100
6340106.205342,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":60,""duration"":100,""next"":1000}]",100
6378226.167222,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
6416469.128979,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
6455018.09043,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":40,""duration"":100,""next"":1000}]",100
6493265.052183,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
6531415.014033,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
6569600.975847,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
6608177.93727,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":40,""duration"":100,""next"":1000}]",100
6646423.899024,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
6684517.86093,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
6723093.822354,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
6761369.784078,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
6799644.745803,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":20,""duration"":100,""next"":1000}]",100
6837705.707742,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":20,""duration"":100,""next"":1000}]",100
6875979.669468,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":20,""duration"":100,""next"":1000}]",100
6914682.630765,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":60,""duration"":100,""next"":1000}]",100
6953078.592369,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":40,""duration"":100,""next"":1000}]",100
6991318.554129,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":20,""duration"":100,""next"":1000}]",100
7029902.515545,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
7068109.477338,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":40,""duration"":100,""next"":1000}]",100
7106149.439298,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
7144721.400726,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":20,""duration"":100,""next"":1000}]",100
7182999.362448,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":60,""duration"":100,""next"":1000}]",100
7221367.32408,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":40,""duration"":100,""next"":1000}]",100
7259365.286082,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":40,""duration"":100,""next"":1000}]",100
7297973.247474,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
7336584.208863,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
7374709.170738,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":60,""duration"":100,""next"":1000}]",100
7412981.132466,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":60,""duration"":100,""next"":1000}]",100
7451527.09392,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
7489772.055675,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":60,""duration"":100,""next"":1000}]",100
7527981.017466,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
7566205.979241,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
7604371.941075,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
7642965.902481,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":40,""duration"":100,""next"":1000}]",100
7681117.864329,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":20,""duration"":100,""next"":1000}]",100
7719336.82611,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":20,""duration"":100,""next"":1000}]",100
7757910.787536,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":20,""duration"":100,""next"":1000}]",100
7796152.749294,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":40,""duration"":100,""next"":1000}]",100
7834214.711232,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
7872467.672979,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":60,""duration"":100,""next"":1000}]",100
7911011.634435,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
7948807.596639,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
7987081.558365,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":60,""duration"":100,""next"":1000}]",100
8025266.52018,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":60,""duration"":100,""next"":1000}]",100
8063536.48191,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":60,""duration"":100,""next"":1000}]",100
8101807.443639,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":20,""duration"":100,""next"":1000}]",100
8140086.40536,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":40,""duration"":100,""next"":1000}]",100
8178418.367028,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":60,""duration"":100,""next"":1000}]",100
8216696.32875,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
8254941.290505,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
8293490.251956,tone,"[{""ramp"":3,""frequency"":31279,""amplitude"":40,""duration"":100,""next"":1000}]",100
8331489.213957,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
8370070.175376,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":40,""duration"":100,""next"":1000}]",100
8408345.137101,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
8446643.098803,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":40,""duration"":100,""next"":1000}]",100
8484680.060766,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
8523225.022221,tone,"[{""ramp"":3,""frequency"":9146.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
8561503.983942,tone,"[{""ramp"":3,""frequency"":5592.8,""amplitude"":40,""duration"":100,""next"":1000}]",100
8599742.945703,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":60,""duration"":100,""next"":1000}]",100
8637899.907546,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":20,""duration"":100,""next"":1000}]",100
8676088.869357,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":20,""duration"":100,""next"":1000}]",100
8714628.830817,tone,"[{""ramp"":3,""frequency"":3420,""amplitude"":20,""duration"":100,""next"":1000}]",100
8752877.792568,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":60,""duration"":100,""next"":1000}]",100
8791059.754386,tone,"[{""ramp"":3,""frequency"":14957,""amplitude"":40,""duration"":100,""next"":1000}]",100
8829336.716109,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":20,""duration"":100,""next"":1000}]",100
8867612.677833,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":20,""duration"":100,""next"":1000}]",100
8905885.63956,tone,"[{""ramp"":3,""frequency"":11696,""amplitude"":40,""duration"":100,""next"":1000}]",100
8944256.601189,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
8982497.562948,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":20,""duration"":100,""next"":1000}]",100
9020773.524672,tone,"[{""ramp"":3,""frequency"":40000,""amplitude"":60,""duration"":100,""next"":1000}]",100
9059047.486398,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":40,""duration"":100,""next"":1000}]",100
9097323.448122,tone,"[{""ramp"":3,""frequency"":1000,""amplitude"":40,""duration"":100,""next"":1000}]",100
9135866.409579,tone,"[{""ramp"":3,""frequency"":1278.8,""amplitude"":20,""duration"":100,""next"":1000}]",100
9173995.37145,tone,"[{""ramp"":3,""frequency"":2674.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
9212205.33324,tone,"[{""ramp"":3,""frequency"":4373.4,""amplitude"":60,""duration"":100,""next"":1000}]",100
9250544.294901,tone,"[{""ramp"":3,""frequency"":24460,""amplitude"":60,""duration"":100,""next"":1000}]",100
9288820.256625,tone,"[{""ramp"":3,""frequency"":1635.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
9327123.218322,tone,"[{""ramp"":3,""frequency"":19127,""amplitude"":60,""duration"":100,""next"":1000}]",100
9365419.180026,tone,"[{""ramp"":3,""frequency"":7152.1,""amplitude"":40,""duration"":100,""next"":1000}]",100
9403738.141707,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":20,""duration"":100,""next"":1000}]",100
9442012.103433,tone,"[{""ramp"":3,""frequency"":2091.3,""amplitude"":60,""duration"":100,""next"":1000}]",100
